price,"location.lat","location.long"
"4800.0","37.754466","-122.421477"
"3295.0","37.7211","-122.4754"
"2995.0","37.7211","-122.4754"
"3795.0","37.759265","-122.489722"
"2750.0","37.71498","-122.40532"
"3350.0","37.77591","-122.42452"
"2324.0","37.7759","-122.50287"
"3750.0","37.720865","-122.475223"
"4360.0","37.791456","-122.392342"
"5308.0","37.787575","-122.391477"
"6000.0","37.773881","-122.401938"
"2200.0","37.763591","-122.488117"
"2600.0","37.7195","-122.4411"
"4600.0","37.7587","-122.433"
"3250.0","37.799751","-122.422537"
"6050.0","37.786139","-122.392847"
"2200.0","37.7593","-122.4836"
"4600.0","37.783827","-122.459045"
"4900.0","37.762682","-122.425268"
"4750.0","37.785373","-122.431366"
"5195.0","37.762283","-122.389664"
"1700.0","37.72715","-122.43681"
"2850.0","37.784673","-122.479641"
"6000.0","37.779695","-122.456497"
"2900.0","37.757637","-122.484234"
"6000.0","37.779683","-122.402658"
"4395.0","37.79802","-122.42742"
"4990.0","37.786108","-122.424841"
"4990.0","37.786108","-122.424841"
"4990.0","37.786108","-122.424841"
"4295.0","37.79091","-122.42239"
"2800.0","37.757277","-122.445015"
"3450.0","37.741997","-122.4258"
"5000.0","37.7621","-122.3971"
"2450.0","37.759056","-122.491859"
"5000.0","37.790438","-122.429345"
"3200.0","37.784418","-122.450845"
"3850.0","37.776142","-122.408316"
"3000.0","37.784418","-122.467346"
"4295.0","37.764788","-122.422846"
"5000.0","37.787021","-122.43346"
"3900.0","37.742288","-122.423402"
"3850.0","37.77021","-122.445345"
"4600.0","37.783358","-122.476373"
"5500.0","37.798472","-122.417218"
"1800.0","37.72715","-122.43681"
"2500.0","37.740738","-122.47226"
"4000.0","37.75024","-122.4337"
"3000.0","37.76228","-122.4618"
"2680.0","37.77493","-122.41942"
"4549.0","37.77243","-122.396951"
"1900.0","37.77493","-122.41942"
"1900.0","37.77493","-122.41942"
"4393.0","37.796238","-122.400484"
"2995.0","37.786003","-122.418863"
"2995.0","37.786003","-122.418863"
"4000.0","37.78194","-122.435814"
"5011.0","37.776651","-122.417736"
"2750.0","37.791088","-122.416577"
"4000.0","37.748762","-122.436067"
"4199.0","37.785058","-122.435702"
"2900.0","37.77241","-122.443117"
"3389.0","37.7211","-122.4754"
"3800.0","37.778466","-122.446876"
"4500.0","37.76049","-122.40087"
"2800.0","37.780976","-122.487967"
"4250.0","37.775317","-122.427724"
"6000.0","37.777028","-122.393184"
"5400.0","37.803705","-122.443603"
"4700.0","37.791384","-122.430792"
"3650.0","37.79252","-122.43823"
"3600.0","37.79076","-122.426709"
"3395.0","37.775103","-122.469708"
"4250.0","37.803138","-122.410419"
"4000.0","37.76228","-122.4618"
"3850.0","37.781535","-122.389948"
"4295.0","37.763987","-122.444412"
"5500.0","37.784917","-122.397496"
"3495.0","37.762725","-122.448217"
"6200.0","37.785899","-122.39937"
"4574.0","37.790996","-122.409715"
"5350.0","37.784917","-122.397496"
"2450.0","37.73746","-122.49855"
"2800.0","37.77493","-122.41942"
"1725.0","37.7786","-122.4892"
"4750.0","37.75024","-122.4337"
"3950.0","37.797972","-122.444153"
"2000.0","37.72715","-122.43681"
"2337.0","37.71498","-122.40532"
"4150.0","37.74116","-122.41784"
"3305.0","37.7211","-122.4754"
"3149.0","37.74916","-122.442599"
"2600.0","37.78594","-122.4907"
"4800.0","37.783137","-122.454456"
"4637.0","37.77243","-122.396951"
"4750.0","37.7694","-122.3867"
"2680.0","37.7759","-122.50287"
"1450.0","37.77493","-122.41942"
"5000.0","37.7587","-122.433"
"5382.0","37.77408","-122.390142"
"1728.0","37.7759","-122.50287"
"3500.0","37.782057","-122.427396"
"3395.0","37.774194","-122.436588"
"4665.0","37.776702","-122.419131"
"2995.0","37.76033","-122.508068"
"4400.0","37.794527","-122.411364"
"7500.0","37.7999","-122.4342"
"3149.0","37.7587","-122.433"
"4149.0","37.746523","-122.433221"
"4900.0","37.762682","-122.425268"
"2795.0","37.7759","-122.50287"
"4895.0","37.775662","-122.409214"
"2750.0","37.71498","-122.40532"
"4000.0","37.760469","-122.400209"
"6300.0","37.755817","-122.439356"
"1950.0","37.77493","-122.41942"
"3500.0","37.762392","-122.420878"
"6500.0","37.800571","-122.404335"
"3700.0","37.776789","-122.42747"
"4000.0","37.760218","-122.468191"
"3600.0","37.766816","-122.443566"
"3600.0","37.80132","-122.414887"
"2100.0","37.7786","-122.4892"
"3000.0","37.775023","-122.489791"
"3950.0","37.76814","-122.422199"
"2500.0","37.740758","-122.485205"
"14000.0","37.791153","-122.395813"
"3500.0","37.755804","-122.469213"
"1950.0","37.77493","-122.41942"
"3300.0","37.76929","-122.423358"
"3900.0","37.799709","-122.404161"
"3450.0","37.787098","-122.434258"
"3400.0","37.763065","-122.418423"
"2400.0","37.745455","-122.481358"
"4700.0","37.803766","-122.41235"
"5000.0","37.744085","-122.410368"
"2199.0","37.72715","-122.43681"
"1400.0","37.77493","-122.41942"
"1000.0","37.7195","-122.4411"
"4614.0","37.77243","-122.396951"
"5000.0","37.789457","-122.444119"
"725.0","37.77493","-122.41942"
"4000.0","37.786288","-122.473255"
"5521.0","37.7974","-122.4001"
"1823.0","37.72715","-122.43681"
"2200.0","37.718156","-122.396504"
"6600.0","37.7621","-122.3971"
"5243.0","37.783774","-122.398639"
"3000.0","37.780214","-122.405493"
"2950.0","37.762132","-122.497447"
"5995.0","37.757826","-122.39021"
"4250.0","37.747297","-122.433697"
"4900.0","37.753524","-122.423792"
"2900.0","37.7917","-122.4186"
"4200.0","37.764071","-122.403468"
"3290.0","37.7211","-122.4754"
"4750.0","37.788488","-122.437129"
"3995.0","37.762521","-122.397495"
"3250.0","37.7917","-122.4186"
"4550.0","37.77591","-122.42452"
"6000.0","37.779683","-122.402658"
"7000.0","37.786765","-122.392053"
"4665.0","37.776685","-122.419324"
"1550.0","37.71627","-122.38882"
"4000.0","37.752641","-122.392648"
"3800.0","37.762581","-122.502855"
"3000.0","37.73042","-122.38442"
"5090.0","37.791311","-122.392525"
"3000.0","37.775743","-122.505915"
"4879.0","37.776541","-122.417501"
"2000.0","37.71498","-122.40532"
"3300.0","37.77582","-122.491207"
"4549.0","37.77243","-122.396951"
"2680.0","37.7759","-122.50287"
"4900.0","37.768602","-122.426796"
"3950.0","37.786928","-122.456875"
"2900.0","37.78201","-122.46328"
"3900.0","37.737824","-122.429496"
"5000.0","37.785542","-122.396705"
"5500.0","37.7621","-122.3971"
"5495.0","37.7878","-122.435305"
"4317.0","37.766159","-122.430641"
"3995.0","37.779277","-122.392211"
"1898.0","37.72715","-122.43681"
"4200.0","37.75158","-122.442284"
"3595.0","37.767595","-122.431191"
"6900.0","37.787966","-122.418465"
"3900.0","37.742288","-122.423402"
"7500.0","37.79868","-122.415572"
"4357.0","37.780265","-122.403387"
"4500.0","37.775667","-122.436383"
"3850.0","37.762741","-122.442211"
"3595.0","37.7712","-122.4413"
"4995.0","37.7712","-122.4413"
"3895.0","37.78594","-122.4907"
"3595.0","37.775654","-122.440126"
"8150.0","37.7929","-122.4079"
"6205.0","37.802927","-122.419797"
"3149.0","37.750773","-122.442783"
"2600.0","37.7195","-122.4411"
"4915.0","37.77408","-122.390142"
"6096.0","37.787575","-122.391477"
"4499.0","37.802069","-122.414569"
"4149.0","37.75024","-122.4337"
"3400.0","37.792593","-122.419402"
"4990.0","37.787","-122.43682"
"4990.0","37.786108","-122.424841"
"3695.0","37.7211","-122.4754"
"2999.0","37.7211","-122.4754"
"5349.0","37.791982","-122.424207"
"5073.0","37.7621","-122.3971"
"3550.0","37.7211","-122.4754"
"2800.0","37.776244","-122.467217"
"6250.0","37.755817","-122.439356"
"4000.0","37.770559","-122.424617"
"4900.0","37.762682","-122.425268"
"2031.0","37.71498","-122.40532"
"4025.0","37.763048","-122.388738"
"3000.0","37.7786","-122.4892"
"3000.0","37.780631","-122.472844"
"4895.0","37.775662","-122.409214"
"4895.0","37.775662","-122.409214"
"3995.0","37.7725","-122.4147"
"5995.0","37.7989","-122.446017"
"6175.0","37.758576","-122.439125"
"3900.0","37.745","-122.4383"
"3300.0","37.75024","-122.4337"
"4700.0","37.797959","-122.417114"
"1650.0","37.721631","-122.471674"
"4395.0","37.776408","-122.426701"
"3500.0","37.758653","-122.503652"
"3500.0","37.7593","-122.4836"
"2795.0","37.7759","-122.50287"
"3725.0","37.79252","-122.43823"
"3400.0","37.792593","-122.419402"
"4200.0","37.790451","-122.429159"
"2950.0","37.75918","-122.482409"
"3830.0","37.797693","-122.423189"
"5395.0","37.762283","-122.389664"
"4195.0","37.790673","-122.412266"
"7000.0","37.741024","-122.426744"
"5395.0","37.762283","-122.389664"
"2300.0","37.7195","-122.4411"
"3350.0","37.765051","-122.469603"
"3800.0","37.752564","-122.400312"
"1295.0","37.79857","-122.40795"
"5500.0","37.761945","-122.440739"
"4200.0","37.764866","-122.44977"
"2995.0","37.757637","-122.484234"
"3498.0","37.782406","-122.476307"
"3250.0","37.77987","-122.46475"
"2400.0","37.716061","-122.402091"
"3800.0","37.739683","-122.469653"
"1000.0","37.782057","-122.427396"
"3895.0","37.78389","-122.47641"
"2199.0","37.72715","-122.43681"
"5369.0","37.774514","-122.391429"
"4200.0","37.789014","-122.391064"
"5549.0","37.79091","-122.42239"
"4500.0","37.74116","-122.41784"
"3650.0","37.752491","-122.400479"
"4675.0","37.775787","-122.393355"
"4884.0","37.796238","-122.400484"
"3000.0","37.735045","-122.492331"
"3495.0","37.780326","-122.462083"
"5000.0","37.785504","-122.470179"
"2150.0","37.725615","-122.427612"
"1950.0","37.77493","-122.41942"
"2850.0","37.7441","-122.4863"
"4400.0","37.744131","-122.421341"
"3725.0","37.79252","-122.43823"
"3290.0","37.720865","-122.475223"
"3495.0","37.77493","-122.41942"
"3200.0","37.800965","-122.41266"
"1225.0","37.7489","-122.46953"
"4850.0","37.78067","-122.38814"
"4800.0","37.798086","-122.439044"
"4500.0","37.792694","-122.434602"
"4950.0","37.761555","-122.440106"
"5000.0","37.803391","-122.446073"
"3995.0","37.779277","-122.392211"
"4637.0","37.77243","-122.396951"
"7250.0","37.786483","-122.468975"
"3800.0","37.78594","-122.4907"
"4209.0","37.802069","-122.414569"
"5000.0","37.78067","-122.38814"
"3300.0","37.7509","-122.4153"
"3800.0","37.757585","-122.409368"
"3200.0","37.78088","-122.467488"
"4306.0","37.785006","-122.4349"
"4250.0","37.77987","-122.46475"
"5700.0","37.779996","-122.389487"
"4000.0","37.746641","-122.487763"
"2975.0","37.7593","-122.4836"
"4510.0","37.761324","-122.38864"
"4440.0","37.791311","-122.392525"
"5800.0","37.799037","-122.420346"
"1999.0","37.78317","-122.432681"
"6400.0","37.75732","-122.459899"
"4549.0","37.77243","-122.396951"
"3850.0","37.762741","-122.442211"
"5092.0","37.783629","-122.397081"
"4200.0","37.768602","-122.426796"
"8000.0","37.7864","-122.3892"
"4800.0","37.771564","-122.434704"
"2500.0","37.77493","-122.41942"
"4995.0","37.801062","-122.419425"
"4990.0","37.786108","-122.424841"
"6936.0","37.77408","-122.390142"
"3605.0","37.720865","-122.475223"
"4288.0","37.780265","-122.403387"
"4100.0","37.792804","-122.417759"
"4300.0","37.78446","-122.431183"
"4450.0","37.800624","-122.422713"
"2795.0","37.7759","-122.50287"
"5211.0","37.766674","-122.419825"
"5098.0","37.7621","-122.3971"
"5100.0","37.791311","-122.392525"
"3795.0","37.791975","-122.417174"
"3550.0","37.7211","-122.4754"
"3600.0","37.801301","-122.414883"
"6000.0","37.777028","-122.393184"
"5000.0","37.748848","-122.410548"
"3350.0","37.758764","-122.416872"
"1450.0","37.77493","-122.41942"
"6500.0","37.765774","-122.426491"
"4750.0","37.785373","-122.431366"
"3995.0","37.7785","-122.42383"
"3795.0","37.766423","-122.419496"
"1650.0","37.77493","-122.41942"
"2595.0","37.71498","-122.40532"
"3495.0","37.785834","-122.420212"
"5010.0","37.783785","-122.39893"
"3550.0","37.7211","-122.4754"
"5095.0","37.791456","-122.392342"
"3800.0","37.784617","-122.444831"
"4531.0","37.776541","-122.417501"
"3795.0","37.791975","-122.417174"
"3305.0","37.7211","-122.4754"
"3600.0","37.731727","-122.446961"
"6750.0","37.796705","-122.442183"
"4700.0","37.756631","-122.425612"
"1950.0","37.7441","-122.4863"
"1979.0","37.7759","-122.50287"
"3911.0","37.777573","-122.397484"
"4700.0","37.792406","-122.397383"
"4900.0","37.762682","-122.425268"
"4915.0","37.77408","-122.390142"
"6500.0","37.779996","-122.389487"
"3950.0","37.797972","-122.444153"
"700.0","37.7712","-122.4413"
"1495.0","37.77493","-122.41942"
"3795.0","37.791975","-122.417174"
"5103.0","37.783629","-122.397081"
"2336.0","37.7759","-122.50287"
"4225.0","37.78317","-122.432681"
"2800.0","37.718633","-122.459189"
"4531.0","37.7813","-122.4167"
"3995.0","37.723492","-122.454283"
"3950.0","37.7545","-122.43439"
"3150.0","37.7211","-122.4754"
"5095.0","37.791456","-122.392342"
"3950.0","37.794037","-122.422243"
"5261.0","37.766644","-122.421041"
"4392.0","37.764744","-122.416363"
"3950.0","37.786928","-122.456875"
"4300.0","37.755668","-122.46902"
"4910.0","37.777018","-122.415696"
"1400.0","37.77493","-122.41942"
"3605.0","37.720865","-122.475223"
"2795.0","37.7759","-122.50287"
"2400.0","37.745387","-122.481422"
"3399.0","37.75024","-122.4337"
"2995.0","37.7211","-122.4754"
"3399.0","37.75024","-122.4337"
"2600.0","37.7195","-122.4411"
"3868.0","37.787539","-122.396278"
"4955.0","37.766159","-122.430641"
"4491.0","37.80271","-122.4058"
"3600.0","37.80132","-122.414887"
"4995.0","37.79252","-122.43823"
"5500.0","37.79804","-122.41514"
"2999.0","37.7211","-122.4754"
"3800.0","37.787351","-122.430873"
"3800.0","37.784617","-122.444831"
"4440.0","37.791456","-122.392342"
"3450.0","37.720254","-122.475758"
"4281.0","37.785006","-122.4349"
"6105.0","37.802927","-122.419797"
"3100.0","37.78594","-122.4907"
"4374.0","37.790996","-122.409715"
"3000.0","37.721843","-122.457163"
"2890.0","37.738843","-122.423949"
"3825.0","37.79252","-122.43823"
"4100.0","37.76518","-122.424141"
"3295.0","37.746348","-122.44009"
"3000.0","37.780631","-122.472844"
"4990.0","37.786108","-122.424841"
"4357.0","37.7621","-122.3971"
"3550.0","37.716078","-122.473955"
"1575.0","37.72715","-122.43681"
"3800.0","37.803433","-122.408146"
"4295.0","37.763987","-122.444412"
"2990.0","37.782077","-122.483804"
"3500.0","37.76575","-122.45707"
"4510.0","37.761324","-122.38864"
"4650.0","37.76049","-122.40087"
"4600.0","37.77987","-122.46475"
"5400.0","37.789369","-122.391858"
"5950.0","37.803545","-122.4119"
"3500.0","37.756092","-122.469192"
"4599.0","37.781055","-122.402387"
"1900.0","37.710593","-122.469288"
"5750.0","37.762227","-122.439491"
"3025.0","37.733468","-122.453057"
"2000.0","37.72705","-122.4332"
"2650.0","37.71498","-122.40532"
"4900.0","37.78067","-122.38814"
"6695.0","37.756944","-122.444962"
"3200.0","37.773937","-122.462261"
"3300.0","37.77493","-122.41942"
"3800.0","37.787351","-122.430873"
"3295.0","37.716078","-122.473955"
"6950.0","37.789592","-122.390373"
"2995.0","37.7211","-122.4754"
"4400.0","37.78594","-122.4907"
"3295.0","37.7211","-122.4754"
"3600.0","37.802961","-122.445163"
"2575.0","37.757023","-122.498162"
"2995.0","37.7211","-122.4754"
"4525.0","37.791456","-122.392342"
"3995.0","37.762741","-122.442211"
"4510.0","37.761324","-122.38864"
"7000.0","37.790667","-122.427448"
"3400.0","37.792804","-122.417759"
"3550.0","37.720373","-122.475758"
"2850.0","37.7441","-122.4863"
"6800.0","37.7725","-122.4147"
"2795.0","37.7759","-122.50287"
"5650.0","37.800415","-122.424359"
"3868.0","37.786453","-122.394905"
"1700.0","37.72715","-122.43681"
"3800.0","37.79252","-122.43823"
"3595.0","37.767492","-122.431705"
"2995.0","37.786003","-122.418863"
"4250.0","37.7917","-122.4186"
"3695.0","37.770638","-122.441998"
"3650.0","37.763065","-122.418423"
"5900.0","37.803833","-122.404986"
"3650.0","37.79252","-122.43823"
"2950.0","37.765151","-122.455158"
"6500.0","37.790286","-122.441275"
"4095.0","37.756754","-122.401911"
"5495.0","37.759231","-122.390764"
"5274.0","37.791982","-122.424207"
"4250.0","37.775385","-122.448024"
"2675.0","37.7759","-122.50287"
"2450.0","37.7593","-122.4836"
"3300.0","37.7856","-122.4358"
"2540.0","37.78891","-122.418656"
"4200.0","37.786573","-122.393572"
"3851.0","37.787878","-122.393103"
"7000.0","37.804811","-122.443827"
"5150.0","37.791456","-122.392342"
"3995.0","37.779841","-122.40204"
"6695.0","37.75443","-122.4468"
"1350.0","37.77493","-122.41942"
"4158.0","37.785006","-122.4349"
"527.0","37.791982","-122.424207"
"4737.0","37.77243","-122.396951"
"5549.0","37.776541","-122.417501"
"2125.0","37.777494","-122.416292"
"4900.0","37.762682","-122.425268"
"4950.0","37.758745","-122.417191"
"4200.0","37.76518","-122.424141"
"5183.0","37.78067","-122.38814"
"4502.0","37.711366","-122.391925"
"2795.0","37.726282","-122.42928"
"3095.0","37.7211","-122.4754"
"3685.0","37.77493","-122.41942"
"5200.0","37.787836","-122.393396"
"4585.0","37.7834","-122.424295"
"2995.0","37.757637","-122.484234"
"3549.0","37.760181","-122.446167"
"3200.0","37.77241","-122.443117"
"2800.0","37.7759","-122.50287"
"4000.0","37.786288","-122.473255"
"4491.0","37.80271","-122.4058"
"5600.0","37.798238","-122.441876"
"3633.0","37.7211","-122.4754"
"3500.0","37.742764","-122.428806"
"3750.0","37.80132","-122.414887"
"2825.0","37.7211","-122.4754"
"4900.0","37.768602","-122.426796"
"3000.0","37.778698","-122.503152"
"4500.0","37.7917","-122.4186"
"4995.0","37.79252","-122.43823"
"4149.0","37.746494","-122.433698"
"3450.0","37.720254","-122.475758"
"3399.0","37.75024","-122.4337"
"3850.0","37.78221","-122.43418"
"4750.0","37.803097","-122.428272"
"4900.0","37.787088","-122.425378"
"6105.0","37.802927","-122.419797"
"4300.0","37.785487","-122.486916"
"4149.0","37.746494","-122.433698"
"4300.0","37.764296","-122.388849"
"4900.0","37.799032","-122.405149"
"4600.0","37.784918","-122.391249"
"4675.0","37.778924","-122.47035"
"5500.0","37.796063","-122.428538"
"4990.0","37.786108","-122.424841"
"2000.0","37.71498","-122.40532"
"8000.0","37.798594","-122.416953"
"2600.0","37.7195","-122.4411"
"4499.0","37.779277","-122.392211"
"1950.0","37.77493","-122.41942"
"1950.0","37.77493","-122.41942"
"4900.0","37.768602","-122.426796"
"3000.0","37.76228","-122.4618"
"2500.0","37.782069","-122.491324"
"2600.0","37.743738","-122.475691"
"3800.0","37.784617","-122.444831"
"1100.0","37.782057","-122.427396"
"3995.0","37.782638","-122.459965"
"3725.0","37.79076","-122.426709"
"4453.0","37.780265","-122.403387"
"4395.0","37.7906","-122.412838"
"1999.0","37.72715","-122.43681"
"930.0","37.73042","-122.38442"
"4300.0","37.768602","-122.426796"
"4900.0","37.768602","-122.426796"
"3400.0","37.75443","-122.4468"
"3680.0","37.800168","-122.422621"
"1599.0","37.77493","-122.41942"
"4900.0","37.795106","-122.428344"
"4350.0","37.7917","-122.4186"
"3100.0","37.770949","-122.421682"
"4000.0","37.79457","-122.39994"
"1800.0","37.78594","-122.4907"
"4000.0","37.78221","-122.43418"
"3900.0","37.789356","-122.437821"
"4400.0","37.744131","-122.421341"
